timestamp,scheduler_type,num_requests,num_gpus,k_bins,actual_rps,rps_scaling,d_sla,sla_violation_rate,capacity_qps_under_sla,throughput_requests_per_sec,throughput_tokens_per_sec,avg_latency,p50_latency,p95_latency,p99_latency,max_latency,avg_queueing_delay,avg_service_time,avg_gpu_utilization,min_gpu_utilization,max_gpu_utilization,num_batches,avg_batch_size,min_batch_size,max_batch_size,total_time,total_tokens,num_completed,execution_time_seconds,status
2025-11-29 22:21:10,multi_bin_dynamic,100000,64,16,23.62083830355139,200.0,0.05,0.0005,23.605408078108372,23.617216686451595,14690.144478795424,0.14345665277314765,0.03130400000009104,0.6526000000003478,0.835380499999537,1.6485999999999876,0.0024432841731225835,0.14101336860002509,0.0436787073584147,0.016751231703180918,0.3287879411218171,77832,1.2848185836159933,1,33,4234.1992,62200998,100000,5.928256273269653,success
2025-11-29 22:21:17,multi_bin_dynamic,100000,64,32,23.62083830355139,200.0,0.05,0.0005,23.60538912332631,23.617197722187406,14690.132682833833,0.14433852138186257,0.031385454545670655,0.6540000000004511,0.8498608500002679,1.6485999999999876,0.003509659981840823,0.14082886140002174,0.043683500558842715,0.01712134818619554,0.32903418443229876,77959,1.2827255352172295,1,30,4234.2026000000005,62200998,100000,7.53259801864624,success
