timestamp,scheduler_type,num_requests,num_gpus,use_real_timestamps,rps_scaling,d_sla,k_bins,sla_violation_rate,capacity_qps_under_sla,throughput_requests_per_sec,throughput_tokens_per_sec,avg_latency,p50_latency,p95_latency,p99_latency,max_latency,avg_queueing_delay,avg_service_time,avg_gpu_utilization,min_gpu_utilization,max_gpu_utilization,num_batches,avg_batch_size,min_batch_size,max_batch_size,total_time,total_tokens,num_completed,execution_time_seconds,status
2025-11-24 16:10:20,static_fifo,1000,1,True,,1.0,1,0.004,0.020195403383037866,0.020276509420720748,15.877723466989588,0.2544810600000412,0.1816499999986263,0.6945299999977578,0.8294430000003917,1.1552999999985332,0.004129200000010314,0.2503518600000309,0.005063818559483622,0.005063818559483622,0.005063818559483622,999,1.001001001001001,1,2,49318.1533,783060,1000,0.33789563179016113,success
2025-11-24 16:10:20,dynamic_no_bins,1000,1,True,,1.0,1,0.004,0.020195403383037866,0.020276509420720748,15.877723466989588,0.2544810600000412,0.1816499999986263,0.6945299999977578,0.8294430000003917,1.1552999999985332,0.004129200000010314,0.2503518600000309,0.005063818559483622,0.005063818559483622,0.005063818559483622,999,1.001001001001001,1,2,49318.1533,783060,1000,0.04164266586303711,success
2025-11-24 16:10:20,multi_bin_dynamic,1000,4,True,,1.0,4,0.001,0.020256232911300028,0.020276509420720748,15.877723466989588,0.24991800000002626,0.1779000000024098,0.6817950000033305,0.8124600000024657,1.1552999999985332,0.0,0.24991800000002626,0.0012668661703519142,0.0,0.004946280095203777,1000,1.0,1,1,49318.1533,783060,1000,0.06770443916320801,success
2025-11-24 16:10:21,static_fifo,10000,1,True,,1.0,1,0.0042,0.03132204820088284,0.0314541556546323,27.05004543316878,0.2807810980005196,0.21599999998579733,0.7067999999999302,0.8883840000059736,1.4144999999989523,0.007608639999998559,0.27317245800052103,0.00858486492398162,0.00858486492398162,0.00858486492398162,9992,1.00080064051241,1,2,317923.015,8599832,10000,0.3276338577270508,success
2025-11-24 16:10:21,dynamic_no_bins,10000,1,True,,1.0,1,0.0042,0.03132204820088284,0.0314541556546323,27.05004543316878,0.2807810980005196,0.21599999998579733,0.7067999999999302,0.8883840000059736,1.4144999999989523,0.007608639999998559,0.27317245800052103,0.00858486492398162,0.00858486492398162,0.00858486492398162,9992,1.00080064051241,1,2,317923.015,8599832,10000,0.4005007743835449,success
2025-11-24 16:10:22,multi_bin_dynamic,10000,4,True,,1.0,4,0.0022,0.03138495651219211,0.0314541556546323,27.05004543316878,0.27299496000051215,0.2079000000085216,0.6939000000129454,0.8481060000028812,1.320899999991525,0.0,0.27299496000051215,0.002146706491192521,0.0,0.008358889651320114,10000,1.0,1,1,317923.015,8599832,10000,0.6412451267242432,success
2025-11-24 16:10:24,static_fifo,100000,1,True,,1.0,1,0.14647,0.10080546126410742,0.11810418059600414,73.46197901043692,0.4220372285135951,0.18074999994132668,1.3794299999717623,1.779902999964541,2.6627699999371544,0.12239665490919331,0.29964057360440177,0.022042102973478726,0.022042102973478726,0.022042102973478726,54153,1.8466197625246985,1,8,846710.0782999999,62200998,100000,2.5495898723602295,success
2025-11-24 16:10:27,dynamic_no_bins,100000,1,True,,1.0,1,0.12307,0.10356908990875786,0.11810417012618779,73.46197249810668,0.4245436148088541,0.2360999999800697,1.3497630000114433,1.8331599998055026,3.3359400000190362,0.20024138540662198,0.22430222940223213,0.022798373615095284,0.022798373615095284,0.022798373615095284,73155,1.366960563187752,1,2,846710.15336,62200998,100000,3.0286974906921387,success
2025-11-24 16:10:32,multi_bin_dynamic,100000,4,True,,1.0,4,0.01692,0.11610585805778101,0.11810418079686395,73.46197913537372,0.21757333038704652,0.07889999996405095,0.9675150000257383,1.0121999999973923,2.4729000000515953,0.012548852999587544,0.20502447738745896,0.005694126253656377,0.0007478603931637143,0.01773182212167248,74629,1.339961677096035,1,29,846710.0768599999,62200998,100000,4.665918588638306,success
2025-11-24 16:11:23,multi_bin_dynamic,1000000,4,True,,1.0,4,0.048504,0.25641869706640397,0.26949004206681265,221.62991546653043,0.2972004934952121,0.15089999977499247,0.9932999999728054,1.4353806001530034,4.732379999943078,0.028195687191561097,0.26900480630365103,0.01696070361252282,0.004120580823649096,0.04254962247523157,897907,1.1137010848562268,1,29,3710712.2487,822404842,1000000,51.24302959442139,success
